Publisher_Name,Series_Name,Full_Title,Release_Date,Year,In_Collection,In Wish List,Marked Read,My Rating,Media Format,Notes,Tags,PicURL,Listing_Title,,,,,,,,,
DC Comics,Power of the Atom (1988 - 1989),Power of the Atom #1,1988-08-03,1988,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8748.jpg,DC Comics - Power of the Atom #1 - 1988-08-03,,,,,,,,,
Maximum Press,Priest (1996),Priest #2,1996-10-09,1996,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8749.jpg,Maximum Press - Priest #2 - 1996-10-09,,,,,,,,,
Malibu Comics,Prime (Vol. 1) (1993 - 1995),Prime #2,1993-07-01,1993,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8750.jpg,Malibu Comics - Prime #2 - 1993-07-01,,,,,,,,,
Malibu Comics,Prime (Vol. 2) (1995 - 1996),Prime #1,1995-10-01,1995,3,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8751.jpg,Malibu Comics - Prime #1 - 1995-10-01,,,,,,,,,
Malibu Comics,Prime (Vol. 2) (1995 - 1996),Prime #2,1995-11-01,1995,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8752.jpg,Malibu Comics - Prime #2 - 1995-11-01,,,,,,,,,
Marvel Comics,The Pulse (2004 - 2006),The Pulse #8,2005-03-30,2005,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8753.jpg,Marvel Comics - The Pulse #8 - 2005-03-30,,,,,,,,,
Marvel Comics,The Pulse (2004 - 2006),The Pulse #10,2005-07-27,2005,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8754.jpg,Marvel Comics - The Pulse #10 - 2005-07-27,,,,,,,,,
Malibu Comics,Rune / Silver Surfer (1995),Rune / Silver Surfer #1,1995-04-27,1995,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8755.jpg,Malibu Comics - Rune / Silver Surfer #1 - 1995-04-27,,,,,,,,,
First Comics,Sable (1988 - 1990),Sable #16,1989-06-01,1989,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8756.jpg,First Comics - Sable #16 - 1989-06-01,,,,,,,,,
Marvel Comics,Sabretooth (Vol. 1) (1993),Sabretooth #1,1993-08-01,1993,2,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8757.jpg,Marvel Comics - Sabretooth #1 - 1993-08-01,,,,,,,,,
Eclipse Comics,Scorpio Rose (1983),Scorpio Rose #1,1982-10-12,1982,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8758.jpg,Eclipse Comics - Scorpio Rose #1 - 1982-10-12,,,,,,,,,
Eclipse Comics,Scorpio Rose (1983),Scorpio Rose #2,1983-10-01,1983,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8759.jpg,Eclipse Comics - Scorpio Rose #2 - 1983-10-01,,,,,,,,,
Marvel Comics,Sentinel (Vol. 1) (2003 - 2004),Sentinel #11,2004-03-01,2004,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8760.jpg,Marvel Comics - Sentinel #11 - 2004-03-01,,,,,,,,,
Valiant,Shadowman (Vol. 1) (1992 - 1995),Shadowman #16,1993-08-01,1993,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8761.jpg,Valiant - Shadowman #16 - 1993-08-01,,,,,,,,,
Valiant,Shadowman (Vol. 1) (1992 - 1995),Shadowman #22,1994-02-01,1994,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8762.jpg,Valiant - Shadowman #22 - 1994-02-01,,,,,,,,,
Image Comics,Shaman's Tears (1993 - 1995),Shaman's Tears #12,1995-09-01,1995,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8763.jpg,Image Comics - Shaman's Tears #12 - 1995-09-01,,,,,,,,,
Marvel Comics,Siege (Vol. 1) (2010),Siege #4,2010-05-12,2010,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8764.jpg,Marvel Comics - Siege #4 - 2010-05-12,,,,,,,,,
Marvel Comics,Slingers (1998 - 1999),Slingers #4,1999-03-01,1999,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8765.jpg,Marvel Comics - Slingers #4 - 1999-03-01,,,,,,,,,
Image Comics,Spartan: Warrior Spirit (1995),Spartan: Warrior Spirit #1,1995-07-01,1995,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8766.jpg,Image Comics - Spartan: Warrior Spirit #1 - 1995-07-01,,,,,,,,,
Marvel Comics,Squadron Sinister (2015),Squadron Sinister #3,2015-09-02,2015,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8767.jpg,Marvel Comics - Squadron Sinister #3 - 2015-09-02,,,,,,,,,
Marvel Comics,Star Brand (Vol. 1) (1986 - 1987),Star Brand #2,1986-11-01,1986,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8768.jpg,Marvel Comics - Star Brand #2 - 1986-11-01,,,,,,,,,
DC Comics,Starman (Vol. 1) (1988 - 1992),Starman #1,1988-10-01,1988,2,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8769.jpg,DC Comics - Starman #1 - 1988-10-01,,,,,,,,,
Marvel Comics,Steeltown Rockers (1990),Steeltown Rockers #1,1990-04-01,1990,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8770.jpg,Marvel Comics - Steeltown Rockers #1 - 1990-04-01,,,,,,,,,
DC Comics,StormWatch (Vol. 3) (2011 - 2014),StormWatch #27,2014-01-08,2014,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8771.jpg,DC Comics - StormWatch #27 - 2014-01-08,,,,,,,,,
Vertigo Comics,Strange Adventures (Vol. 2) (1999 - 2000),Strange Adventures #1,1999-11-01,1999,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8772.jpg,Vertigo Comics - Strange Adventures #1 - 1999-11-01,,,,,,,,,
Marvel Comics,Super-Villain Team-Up (1975 - 1980),Super-Villain Team-Up #2,1975-10-01,1975,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8773.jpg,Marvel Comics - Super-Villain Team-Up #2 - 1975-10-01,,,,,,,,,
Image Comics,Syphon (2021),Syphon #1,2021-07-21,2021,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8774.jpg,Image Comics - Syphon #1 - 2021-07-21,,,,,,,,,
DC Comics,Trinity of Sin: Pandora (2013 - 2014),Trinity of Sin: Pandora #11,2014-05-21,2014,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8775.jpg,DC Comics - Trinity of Sin: Pandora #11 - 2014-05-21,,,,,,,,,
DC Comics,Trinity of Sin: The Phantom Stranger (Vol. 4) (2012 - 2014),Trinity of Sin: The Phantom Stranger #11,2013-08-07,2013,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8776.jpg,DC Comics - Trinity of Sin: The Phantom Stranger #11 - 2013-08-07,,,,,,,,,
DC Comics,Trinity of Sin: The Phantom Stranger (Vol. 4) (2012 - 2014),Trinity of Sin: The Phantom Stranger #15,2014-01-08,2014,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8777.jpg,DC Comics - Trinity of Sin: The Phantom Stranger #15 - 2014-01-08,,,,,,,,,
DC Comics,Trinity of Sin: The Phantom Stranger (Vol. 4) (2012 - 2014),Trinity of Sin: The Phantom Stranger #18,2014-04-02,2014,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8778.jpg,DC Comics - Trinity of Sin: The Phantom Stranger #18 - 2014-04-02,,,,,,,,,
Gold Key Comics,The Twilight Zone (1962 - 1982),The Twilight Zone #72,1976-08-01,1976,0,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8779.jpg,Gold Key Comics - The Twilight Zone #72 - 1976-08-01,,,,,,,,,
Marvel Comics,Ultimate Comics New Ultimates (2010 - 2011),Ultimate Comics New Ultimates #3,2010-07-07,2010,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8781.jpg,Marvel Comics - Ultimate Comics New Ultimates #3 - 2010-07-07,,,,,,,,,
Marvel Comics,Ultimate Comics New Ultimates (2010 - 2011),Ultimate Comics New Ultimates #4,2010-10-20,2010,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8782.jpg,Marvel Comics - Ultimate Comics New Ultimates #4 - 2010-10-20,,,,,,,,,
Marvel Comics,Ultimate Comics New Ultimates (2010 - 2011),Ultimate Comics: New Ultimates #5,2011-02-02,2011,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8783.jpg,Marvel Comics - Ultimate Comics: New Ultimates #5 - 2011-02-02,,,,,,,,,
Vertigo Comics,Unknown Soldier (Vol. 4) (2008 - 2010),Unknown Soldier #15,2009-12-23,2009,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8784.jpg,Vertigo Comics - Unknown Soldier #15 - 2009-12-23,,,,,,,,,
Vertigo Comics,Vertigo Visions: The Geek (1993),Vertigo Visions: The Geek #1,1993-06-01,1993,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8785.jpg,Vertigo Comics - Vertigo Visions: The Geek #1 - 1993-06-01,,,,,,,,,
Marvel Comics,Wolverine: Origin (2001 - 2002),Wolverine: Origin #4,2002-02-01,2002,1,0,,Print,,,hli,https://coolcatcollectibles-hli.surge.sh/PART1/IMG_8786.jpg,Marvel Comics - Wolverine: Origin #4 - 2002-02-01,,,,,,,,,
Marvel Comics,2099 A.D. (1995),2099 A.D. #1,1995-05-01,1995,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9344.jpg,Marvel Comics - 2099 A.D. #1 - 1995-05-01,,,,,,,,,
Epic Comics,The Alien Legion (Vol. 1) (1984 - 1987),The Alien Legion #2,1984-04-24,1984,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9345.jpg,Epic Comics - The Alien Legion #2 - 1984-04-24,,,,,,,,,
Epic Comics,The Alien Legion (Vol. 2) (1987 - 1990),The Alien Legion #17,1990-06-01,1990,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9346.jpg,Epic Comics - The Alien Legion #17 - 1990-06-01,,,,,,,,,
Marvel Comics,All-New Invaders (2014 - 2015),All-New Invaders #15,2015-02-25,2015,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9347.jpg,Marvel Comics - All-New Invaders #15 - 2015-02-25,,,,,,,,,
Marvel Comics,Alpha Flight (Vol. 1) (1983 - 1994),Alpha Flight #3,1983-10-01,1983,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9348.jpg,Marvel Comics - Alpha Flight #3 - 1983-10-01,,,,,,,,,
Marvel Comics,Alpha Flight (Vol. 1) (1983 - 1994),Alpha Flight #4,1983-11-01,1983,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9349.jpg,Marvel Comics - Alpha Flight #4 - 1983-11-01,,,,,,,,,
Marvel Comics,Alpha Flight (Vol. 1) (1983 - 1994),Alpha Flight #19,1985-02-01,1985,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9350.jpg,Marvel Comics - Alpha Flight #19 - 1985-02-01,,,,,,,,,
Marvel Comics,Alpha Flight (Vol. 1) (1983 - 1994),Alpha Flight #35,1986-06-01,1986,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9351.jpg,Marvel Comics - Alpha Flight #35 - 1986-06-01,,,,,,,,,
Marvel Comics,Alpha Flight (Vol. 1) (1983 - 1994),Alpha Flight #89,1990-10-01,1990,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9352.jpg,Marvel Comics - Alpha Flight #89 - 1990-10-01,,,,,,,,,
DC Comics,Before Watchmen: Comedian (2012 - 2013),Before Watchmen: Comedian #2,2012-07-25,2012,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9353.jpg,DC Comics - Before Watchmen: Comedian #2 - 2012-07-25,,,,,,,,,
DC Comics,Before Watchmen: Comedian (2012 - 2013),Before Watchmen: Comedian #3,2012-09-12,2012,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9354.jpg,DC Comics - Before Watchmen: Comedian #3 - 2012-09-12,,,,,,,,,
DC Comics,Before Watchmen: Ozymandias (2012 - 2013),Before Watchmen: Ozymandias #1,2012-07-04,2012,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9355.jpg,DC Comics - Before Watchmen: Ozymandias #1 - 2012-07-04,,,,,,,,,
DC Comics,Before Watchmen: Ozymandias (2012 - 2013),Before Watchmen: Ozymandias #2,2012-08-08,2012,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9356.jpg,DC Comics - Before Watchmen: Ozymandias #2 - 2012-08-08,,,,,,,,,
DC Comics,Before Watchmen: Silk Spectre (2012),Before Watchmen: Silk Spectre #2,2012-07-18,2012,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9357.jpg,DC Comics - Before Watchmen: Silk Spectre #2 - 2012-07-18,,,,,,,,,
DC Comics,Birds of Prey (Vol. 1) (1999 - 2009),Birds of Prey #127,2009-02-18,2009,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9358.jpg,DC Comics - Birds of Prey #127 - 2009-02-18,,,,,,,,,
DC Comics,Birds of Prey (Vol. 3) (2011 - 2014),Birds of Prey #11,2012-07-18,2012,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9359.jpg,DC Comics - Birds of Prey #11 - 2012-07-18,,,,,,,,,
DC Comics,Birds of Prey (Vol. 3) (2011 - 2014),Birds of Prey #16,2013-01-23,2013,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9360.jpg,DC Comics - Birds of Prey #16 - 2013-01-23,,,,,,,,,
DC Comics,Birds of Prey (Vol. 3) (2011 - 2014),Birds of Prey #32,2014-06-11,2014,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9361.jpg,DC Comics - Birds of Prey #32 - 2014-06-11,,,,,,,,,
Marvel Comics,Black Panther: The Man Without Fear (2010 - 2011),Black Panther: The Man Without Fear #513,2010-12-15,2010,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9362.jpg,Marvel Comics - Black Panther: The Man Without Fear #513 - 2010-12-15,,,,,,,,,
Marvel Comics,Black Panther: The Man Without Fear (2010 - 2011),Black Panther: The Man Without Fear #517,2011-04-13,2011,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9363.jpg,Marvel Comics - Black Panther: The Man Without Fear #517 - 2011-04-13,,,,,,,,,
Marvel Comics,Black Panther: The Man Without Fear (2010 - 2011),Black Panther: The Man Without Fear #518,2011-05-11,2011,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9364.jpg,Marvel Comics - Black Panther: The Man Without Fear #518 - 2011-05-11,,,,,,,,,
Marvel Comics,Black Panther: The Most Dangerous Man Alive (2011 - 2012),Black Panther: The Most Dangerous Man Alive #526,2011-12-14,2011,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9365.jpg,Marvel Comics - Black Panther: The Most Dangerous Man Alive #526 - 2011-12-14,,,,,,,,,
Marvel Comics,Black Widow (Vol. 5) (2014 - 2015),Black Widow #19,2015-06-24,2015,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9366.jpg,Marvel Comics - Black Widow #19 - 2015-06-24,,,,,,,,,
Marvel Comics,Black Widow (Vol. 6) (2016 - 2017),Black Widow #11,2017-02-08,2017,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9367.jpg,Marvel Comics - Black Widow #11 - 2017-02-08,,,,,,,,,
DC Comics,Blackhawk (Vol. 1) (1944 - 1984),Blackhawk #267,1984-02-01,1984,2,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9368.jpg,DC Comics - Blackhawk #267 - 1984-02-01,,,,,,,,,
Eternity Comics,The Blade of Shuriken (1987 - 1988),The Blade of Shuriken #5,1988-01-01,1988,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9369.jpg,Eternity Comics - The Blade of Shuriken #5 - 1988-01-01,,,,,,,,,
Archie Comics,Blue Ribbon Comics (Vol. 2) (1983 - 1984),Blue Ribbon Comics #7,1984-04-01,1984,3,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9370.jpg,Archie Comics - Blue Ribbon Comics #7 - 1984-04-01,,,,,,,,,
Archie Comics,Blue Ribbon Comics (Vol. 2) (1983 - 1984),Blue Ribbon Comics #9,1984-06-01,1984,3,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9371.jpg,Archie Comics - Blue Ribbon Comics #9 - 1984-06-01,,,,,,,,,
Archie Comics,Blue Ribbon Comics (Vol. 2) (1983 - 1984),Blue Ribbon Comics #10,1984-07-01,1984,3,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9372.jpg,Archie Comics - Blue Ribbon Comics #10 - 1984-07-01,,,,,,,,,
Dark Horse Comics,Buffy the Vampire Slayer (Vol. 1) (1998 - 2003),Buffy the Vampire Slayer #29 Photo Cover,2001-01-01,2001,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9373.jpg,Dark Horse Comics - Buffy the Vampire Slayer #29 Photo Cover - 2001-01-01,,,,,,,,,
Dark Horse Comics,Buffy the Vampire Slayer (Vol. 1) (1998 - 2003),Buffy the Vampire Slayer #30 Photo Cover,2001-02-01,2001,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9374.jpg,Dark Horse Comics - Buffy the Vampire Slayer #30 Photo Cover - 2001-02-01,,,,,,,,,
Dark Horse Comics,Buffy the Vampire Slayer (Vol. 1) (1998 - 2003),Buffy the Vampire Slayer #31 Photo Cover,2001-03-01,2001,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9375.jpg,Dark Horse Comics - Buffy the Vampire Slayer #31 Photo Cover - 2001-03-01,,,,,,,,,
Dark Horse Comics,Buffy the Vampire Slayer (Vol. 1) (1998 - 2003),Buffy the Vampire Slayer #34 Photo Cover,2001-06-27,2001,0,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9376.jpg,Dark Horse Comics - Buffy the Vampire Slayer #34 Photo Cover - 2001-06-27,,,,,,,,,
Dark Horse Comics,Buffy the Vampire Slayer (Vol. 1) (1998 - 2003),Buffy the Vampire Slayer #41 Photo Cover,2002-02-01,2002,0,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9377.jpg,Dark Horse Comics - Buffy the Vampire Slayer #41 Photo Cover - 2002-02-01,,,,,,,,,
Dark Horse Comics,Buffy the Vampire Slayer (Vol. 1) (1998 - 2003),Buffy the Vampire Slayer #42 Photo Cover,2002-02-01,2002,0,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9378.jpg,Dark Horse Comics - Buffy the Vampire Slayer #42 Photo Cover - 2002-02-01,,,,,,,,,
Dark Horse Comics,Buffy the Vampire Slayer (Vol. 1) (1998 - 2003),Buffy the Vampire Slayer #51 Photo Cover,2002-11-01,2002,0,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9379.jpg,Dark Horse Comics - Buffy the Vampire Slayer #51 Photo Cover - 2002-11-01,,,,,,,,,
Dark Horse Comics,Buffy the Vampire Slayer: Season 10 (2014 - 2016),Buffy the Vampire Slayer: Season 10 #1,2014-03-19,2014,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9380.jpg,Dark Horse Comics - Buffy the Vampire Slayer: Season 10 #1 - 2014-03-19,,,,,,,,,
Dark Horse Comics,Buffy the Vampire Slayer: Season 10 (2014 - 2016),Buffy the Vampire Slayer: Season 10 #1 Isaacs Variant,2014-03-19,2014,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9381.jpg,Buffy the Vampire Slayer: Season 10 #1 Isaacs Var,,,,,,,,,
Marvel Comics,Cage (Vol. 1) (1992 - 1993),Cage #6,1992-09-01,1992,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9382.jpg,Marvel Comics - Cage #6 - 1992-09-01,,,,,,,,,
Marvel Comics,Cage (Vol. 1) (1992 - 1993),Cage #7,1992-10-01,1992,0,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9383.jpg,Marvel Comics - Cage #7 - 1992-10-01,,,,,,,,,
Marvel Comics,Cage (Vol. 1) (1992 - 1993),Cage #8,1992-11-01,1992,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9384.jpg,Marvel Comics - Cage #8 - 1992-11-01,,,,,,,,,
Marvel Comics,Cage (Vol. 1) (1992 - 1993),Cage #15,1993-06-01,1993,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9385.jpg,Marvel Comics - Cage #15 - 1993-06-01,,,,,,,,,
DC Comics,Countdown to Final Crisis (2007 - 2008),Countdown to Final Crisis #37,2007-08-15,2007,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9386.jpg,DC Comics - Countdown to Final Crisis #37 - 2007-08-15,,,,,,,,,
Marvel Comics,Daken: Dark Wolverine (2010 - 2012),Daken: Dark Wolverine #4,2010-12-29,2010,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9387.jpg,Marvel Comics - Daken: Dark Wolverine #4 - 2010-12-29,,,,,,,,,
DC Comics,DC Primal Age 100-Page Giant (2019),DC Primal Age 100-Page Giant #1,2019-01-18,2019,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9388.jpg,DC Comics - DC Primal Age 100-Page Giant #1 - 2019-01-18,,,,,,,,,
Marvel UK,Death's Head II (Vol. 1) (1992),Death's Head II #1,1992-03-01,1992,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9389.jpg,Marvel UK - Death's Head II #1 - 1992-03-01,,,,,,,,,
Marvel Comics,Deathlok (Vol. 1) (1990),Deathlok #4,1990-10-01,1990,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9390.jpg,Marvel Comics - Deathlok #4 - 1990-10-01,,,,,,,,,
Marvel Comics,Deathlok (Vol. 2) (1991 - 1994),Deathlok #21,1993-03-01,1993,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9391.jpg,Marvel Comics - Deathlok #21 - 1993-03-01,,,,,,,,,
Marvel Comics,The Defenders (Vol. 1) (1972 - 1986),The New Defenders #136,1984-10-01,1984,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9392.jpg,Marvel Comics - The New Defenders #136 - 1984-10-01,,,,,,,,,
Marvel Comics,The Defenders (Vol. 1) (1972 - 1986),The New Defenders #139,1985-01-01,1985,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9393.jpg,Marvel Comics - The New Defenders #139 - 1985-01-01,,,,,,,,,
Marvel Comics,The Defenders (Vol. 1) (1972 - 1986),The New Defenders #150,1985-12-01,1985,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9394.jpg,Marvel Comics - The New Defenders #150 - 1985-12-01,,,,,,,,,
Marvel Comics,Excalibur Special Edition (1987),Excalibur Special Edition #1,1987-04-01,1987,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9395.jpg,Marvel Comics - Excalibur Special Edition #1 - 1987-04-01,,,,,,,,,
Malibu Comics,The Ferret (Vol. 1) (1992),The Ferret #1,1992-09-01,1992,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9396.jpg,Malibu Comics - The Ferret #1 - 1992-09-01,,,,,,,,,
BOOM! Studios,Free Comic Book Day 2019:  Buffy the Vampire Slayer / Firefly (2019),Free Comic Book Day 2019: Buffy the Vampire Slayer / Firefly #1,2019-05-04,2019,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9397.jpg,Free Comic Book Day 2019: Buffy the Vampire Slayer / Firefly #1,,,,,,,,,
New England Comics,Free Comic Book Day 2020: The Tick (2020),Free Comic Book Day 2020: The Tick,2020-08-05,2020,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9398.jpg,New England Comics - Free Comic Book Day 2020: The Tick - 2020-08-05,,,,,,,,,
DC Comics,Giantkiller (1999 - 2000),Giantkiller #1,1999-06-16,1999,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9399.jpg,DC Comics - Giantkiller #1 - 1999-06-16,,,,,,,,,
Marvel Comics,Guardians of the Galaxy (Vol. 1) (1990 - 1995),Guardians of the Galaxy #11,1991-04-01,1991,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9400.jpg,Marvel Comics - Guardians of the Galaxy #11 - 1991-04-01,,,,,,,,,
Marvel Comics,Guardians of the Galaxy (Vol. 1) (1990 - 1995),Guardians of the Galaxy #15,1991-08-01,1991,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9401.jpg,Marvel Comics - Guardians of the Galaxy #15 - 1991-08-01,,,,,,,,,
Marvel Comics,Guardians of the Galaxy (Vol. 1) (1990 - 1995),Guardians of the Galaxy #19,1991-12-01,1991,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9402.jpg,Marvel Comics - Guardians of the Galaxy #19 - 1991-12-01,,,,,,,,,
Marvel Comics,Guardians of the Galaxy (Vol. 1) (1990 - 1995),Guardians of the Galaxy #20,1992-01-01,1992,1,0,0,,Print,,BOXB,https://coolcatcollectibles-boxb.surge.sh/PART1/IMG_9403.jpg,Marvel Comics - Guardians of the Galaxy #20 - 1992-01-01,,,,,,,,,
